index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
279,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,13,15,211,3371,3597,82281.48046875,5485.73828125,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 13,12.380342364311218,0.67542730710606,9.707698470580786,0.98527,0.99528,79.4072015,93.28377616666667
280,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103360.17073567708,6891.066080729167,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 16,12.56961715221405,0.587433953430497,9.559364442151546,0.49941716666666675,0.9528746666666666,28.31455783333333,85.02979316666666
281,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,4,15,197,3385,3597,126013.85791015625,8401.4482421875,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 4,13.784624536832174,0.5025590539447594,8.711921539532197,0.9874295000000001,0.9953164999999999,81.29224233333333,93.72797383333334
282,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,11,15,183,3399,3597,79980.93212890625,5332.359049479167,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 11,12.350274403889975,0.6844943682792505,9.732500471328674,0.9852625,0.9951455,78.520279,93.123474
283,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,183,3399,3597,102366.74918619792,6824.835774739583,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 17,12.540247241655985,0.5911904071781299,9.582575216605585,0.5403436666666667,0.9594348333333333,27.300241,86.66154516666667
284,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,95350.27864583333,6357.022623697917,-global_quality 25 -look_ahead 1 -g 256,11.745636900266012,0.6234265383196651,10.226803246776496,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
285,h264_qsv,LA_ICQ,veryslow,4,256,1,1,15,1194,2388,3597,121042.4658203125,8069.941243489583,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 1,11.69550116856893,0.5226250300829604,10.266945681244474,0.9868861666666667,0.9964696666666667,81.9494745,94.94524116666666
286,h264_qsv,LA_ICQ,veryslow,4,256,1,11,15,1194,2388,3597,103438.2919921875,6896.25439453125,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 11,11.672891934712728,0.5917406873697191,10.28732940015932,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
287,h264_qsv,LA_ICQ,veryslow,4,256,1,16,15,1194,2388,3597,117902.99967447917,7860.624186197917,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 17,11.78614366054535,0.5311782210148116,10.187622154930546,0.6073776666666667,0.9877211666666667,35.14727133333333,93.53392666666666
288,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,717,2865,3597,103050.71175130208,6870.4208984375,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 18,11.913518587748209,0.5903849036681865,10.084143760547182,0.592451,0.9844298333333333,33.97874066666667,92.08502616666668
289,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,4,15,604,2978,3597,91469.830078125,6098.314453125,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 4,11.833937883377075,0.6390026636202152,10.15545590261244,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
